Name,Slug,Collection ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Date,Author,img,rich,gallery,anounce,is_popular,date for event
Уряд припинив дію угоди про співробітництво з РФ в галузі туризму,uryad-pripiniv-diyu-ugodi-pro-spivrobitnictvo-z-rf-v-galuzi-turizmu,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36af94,false,false,Wed Mar 31 2021 13:06:22 GMT+0000 (Coordinated Universal Time),Wed Mar 31 2021 14:26:59 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Mar 31 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/606473ab7e9c0158daeadf55_%D1%80%D0%BE%D0%B7%D1%96%D1%80%D0%B2%D0%B0%D0%BD%D0%B0-%D1%83%D0%B3%D0%BE%D0%B4%D0%B0.jpg,"<p>Під час сьогоднішнього засідання Кабмін ухвалив постанову ""Про припинення співробітництва між Кабінетом Міністрів України та Урядом Російської Федерації в галузі туризму"". Ця угода діяла з 1999 року. </p><p>У зв'язку зі збройною агресією РФ проти України, країни припили фактичне співробітництво у галузі туризму. Відсутні також перспективи щодо налагодження дружніх стосунків та відновлення співпраці у найближчому майбутньому. </p><p>Цією постановою КМУ завершив усі необхідні внутрішньодержавні процедури, які були потрібні для припинення угоди. Надалі МЗС має повідомити про це в установленому порядку російську сторону. </p><blockquote>""Від початку Російської агресії Україна втратила значну частину своїх території, включно з унікальними туристичними магнітами Криму. Тисячі бійців полягло від куль ворога. Ми припинили будь-яку співпрацю з країною-агресором й зараз нарешті усунули невідповідність щодо цього питання на офіційному рівні"", - прокоментувала рішення КМУ очільниця Державного агентства розвитку туризму України Мар'яна Олеськів.</blockquote><div data-rt-embed-type='true'><div id=""fb-root""></div>
<script async defer crossorigin=""anonymous"" src=""https://connect.facebook.net/uk_UA/sdk.js#xfbml=1&version=v10.0"" nonce=""l6ouRdgI""></script></div>",,false,false,
"Уряд Туреччини скасував ПЛР-тестування для пасажирів, які летять з України",uryad-turechchini-skasuvav-plr-testuvannya-dlya-pasazhiriv-yaki-letyat-z-ukrayini,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36afb1,false,false,Thu May 13 2021 15:59:24 GMT+0000 (Coordinated Universal Time),Thu May 13 2021 16:18:00 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Thu May 13 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/609d4cad07514d6e5059d644_184587943_307017877591746_7764352995189643289_n.jpeg,"<p>Уряд Туреччини скасував необхідність у пред’явленні ПЛР-тестування пасажирам, які летять з України. <br></p><p>Згідно з турецьким повідомленням авіаперсоналу (NOTAM) щодо рейсів до Туреччини, рішення набере чинності 15 травня 2021 року о 00:00 за київським часом. <br></p><p>Скасування тестування також відбудеться для пасажирів з Китаю, В‘єтнаму, Австралії, Нової Зеландії, Сінгапуру, Тайланду, Південної Кореї, Японії, Великобританії, Латвії, Люксембургу та Естонії. <br></p><blockquote>«Україна та Туреччина вже давно працюють над лібералізацією перетину кордону у період пандемії. Саме з цією метою минулого місяця було підписано декларацію про співпрацю між двома країнами. Скасування ПЛР-тесту - надзвичайно важливий крок на шляху до відновлення туризму в усьому світі й ми впевнено рухаємось у правильному напрямку», - зауважила Голова ДАРТ Мар‘яна Олеськів.</blockquote><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:2492px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""2492px""><div><img src=""https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/609d4c7f69c5cab44b4c2a38_IMG_5868.JPG"" loading=""lazy"" width=""auto"" height=""auto""></div></figure>",,false,false,
Уряд затвердив план заходів на 2021-2023 рік щодо розвитку туризму,uryad-zatverdiv-plan-zahodiv-na-2021-2023-rik-shchodo-rozvitku-turizmu,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36aeb4,false,false,Tue Feb 09 2021 17:17:11 GMT+0000 (Coordinated Universal Time),Tue Feb 09 2021 17:17:11 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Feb 03 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/6022c321ab498e6f39e10854_pexels-porapak-apichodilok-346768.jpg,"<p>3 лютого під час чергового засідання Уряд затвердив план заходів на 2021-2023 рік щодо підтримки сфери культури, охорони культурної спадщини, розвитку креативних індустрій та туризму.</p><p>Розвиток туризму - це також розвиток економічного складника та всієї країни загалом. Тому першочерговим завданням на сьогодні є розбудова сучасної туристичної інфраструктури в Україні. </p><p>Із детальним планом заходів щодо туристичної галузі можна ознайомитися в інфографіці.</p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1500px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1500px""><div><img src=""https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/6022c0b215fc3e28edec78ce_146655725_246993213594213_2510149931276517375_o.jpg"" loading=""lazy"" width=""auto"" height=""auto""></div></figure><p>‍</p>",,false,false,
УВАГА КОНКУР! Запрошуємо дітей віком від 12 до 18 років взяти участь у конкурсі та виграти поїздку в Італію ,uvaga-konkur-zaproshuiemo-ditey-vikom-vid-12-do-18-rokiv-vzyati-uchast-u-konkursi-ta-vigrati-poyizdku-v-italiyu,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36afbf,false,false,Tue Jun 08 2021 09:34:39 GMT+0000 (Coordinated Universal Time),Tue Jun 15 2021 06:54:35 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Fri Jun 04 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/60c84e9a1f6883633f8798a0_%D0%BA%D0%BE%D0%BD%D0%BA%D1%83%D1%80%D1%81%D0%BD%D0%B8%D0%B8%CC%86-%D0%B2%D1%96%D0%B4%D0%B1%D1%96%D1%80-%D1%81%D0%B0%D0%B8%CC%86%D1%8202.jpg,"<p>⚠️ VISIT Ukraine cпільно з Державне агентство розвитку туризму України та за підтримки Всесвітньої туристичної організації ООН World Tourism Organization (UNWTO) оголошує конкурсний відбір серед дітей віком від 12 до 18 років, які цікавляться туризмом та мають креативні ідеї розвитку українського туристичного сектору після пандемії.<br></p><p>✅ Переможці конкурсу безкоштовно візьмуть участь у «Першому глобальному туристичному молодіжному саміті», що відбудеться в м. Сорренто, Італія, 23-25 серпня 2021 року. Участь у заході дасть можливість українським учасниками познайомитися та доєднатися до спільних подій та ігор з дітьми, молоддю, працівниками ООН United Nations та урядів різних країн, а також міжнародними політичними лідерами, зірками спорту, кіно та музики.<br></p><p>📌Умови конкурсу: написати есе англійською мовою «Як я бачу розвиток туризму в Україні після пандемії», використовуючи актуальні теми сталого розвитку та екологічного туризму. Есе надсилати до 11-го червня 2021 року на електронну адресу: sf@tourism.gov.ua</p><p>❗️Обов’язковою умовою для проходження відбору є знання англійської мови на розмовному рівні. У супровідному листі також необхідно вказати вік дитини та контактний номер телефону. </p><p>Посилання на сторінку заходу від UNWTO: https://www.unwto.org/form/1st-global-youth-tourism-summit</p><p>Бажаємо успіхів усім учасникам та нехай переможуть найбільші ентузіасти туризму!</p><p><br></p>",,false,false,
Увага! Зміни у правилах пасажирських перевезень.,uvaga-zmini-u-pravilah-pasazhirskih-perevezen,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36b012,false,false,Fri Oct 29 2021 13:08:02 GMT+0000 (Coordinated Universal Time),Fri Oct 29 2021 13:08:02 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Oct 13 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/617bf2087d1f709f3a2842e5_%D0%B7%D0%BC%D1%96%D0%BD%D0%B8-%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0.jpg,"<p>З 21 жовтня 2021 року на міжобласних рейсах пасажирам потрібно буде надавати сертифікат про вакцинацію або негативний ПЛР-тест. <br></p><p>Відповідне рішення щодо змін до Постанови №1236 було затверджено на засіданні Кабінету Міністрів України 11 жовтня. <br></p><p>Так, згідно з новими правилами, міжрегіональні перевезення пасажирів на автобусному, авіаційному та залізничному &nbsp;транспорті будуть здійснюватися виключно за умови наявності у всіх пасажирів, водіїв та екіпажу одного з документів:<br></p><p>🔹документа, що підтверджує проходження повного курсу вакцинації, або отримання однієї дози вакцини;</p><p>🔹 COVID-сертифікату, що підтверджує отримання однієї чи двох доз вакцини, </p><p>🔹 сертифікату про те, що людина перехворіла на COVID-19 та повністю одужала;</p><p>🔹негативного результату ПЛР- або експрес-тесту, зробленого не більш як за 72 години до поїздки.<br></p><p>Ці правила не поширюються на міські та внутрішньообласні перевезення.</p>",,false,false,
В Австрії відбудеться благодійна вечеря на підтримку українців,v-avstriyi-vidbudetsya-blagodiyna-vecherya-na-pidtrimku-ukrayinciv,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36b069,false,false,Wed Oct 12 2022 10:07:47 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 11:26:03 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/6346a448c7f72670b6abb268_fb_cover2.jpg,"<p id="""">У Відні 20 жовтня за інформаційної підтримки Державного агентства розвитку туризму український волонтерський проєкт HoReCaAngels влаштує другу благодійну вечерю Ukrainian Gastro&amp;Charity Dinners. Зібрані кошти підуть на допомогу у працевлаштуванні та інтеграції в індустрію гостинності українців, які рятуючись від війни опинилися за кордоном.</p><p id="""">Цього разу гастро-захід відбудеться у Міжнародний день кухаря у віденській ресторації GRND &amp; Schrnk, власниками якої є українці. Організатори благодійної вечері хочуть не тільки зібрати гроші на допомогу нашим співвітчизникам, а й ще показати, що українська кухня дивовижна.</p><p id="""">У GRND &amp; Schrnk два відомих українських шеф-кухаря Віктор Тітов та Олександр Петренко представлять своє спеціальне вишукане меню з 5 класичних українських страв. В ньому: спеціальний амюз-буш «Почни з Мрії», елегантна і шовковиста баклажанна ікра з Одеси, легендарний борщ ЮНЕСКО, всесвітньо відома Chicken Kyiv та бабусин сирник зі Львова. </p><p id="""">Наприкінці вечері гості матимуть можливість придбати особливі подарунки, привезені з самого серця України і тим самим підтримати українців у їхній боротьбі за мир.</p><p id="""">Деталі заходу за посиланням: https://www.facebook.com/events/816728582812557 </p><p id="""">Інформаційні матеріали для журналістів: https://bit.ly/UkrainianDinner </p><p id="""">Контактна особо: gonchareno@gmail.com </p><p id="""">&nbsp;</p><p id="""">&nbsp;</p><p id="""">&nbsp;</p><p>‍</p>",,false,false,
В Борисполі відбулося відкриття туристично-інформаційного центру VISIT Ukraine,v-borispoli-vidbulosya-vidkrittya-turistichno-informaciynogo-centru-visit-ukraine,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36b005,false,false,Wed Sep 29 2021 11:55:06 GMT+0000 (Coordinated Universal Time),Wed Sep 29 2021 11:55:06 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Tue Sep 28 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/615453b48fcbe3b2dae7117f_243131415_393278058965727_6347310020181663735_n.jpeg,"<p>27 вересня 2021 року Голова Державного агентства розвитку туризму України Мар'яна Олеськів взяла участь у відкритті другого туристично-інформаційного центру (ТІЦ) VISIT Ukraine. <br></p><p>Цього разу інформаційний центр відкрився в одній з найважливіших логістичних точок України - аеропорту ""Бориспіль"". </p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1750px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1750px""><div><img src=""https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/615453f8360d7b3f3d3a7cc6_243371350_393277995632400_3326694682672728496_n.jpeg"" loading=""lazy""></div></figure><p>У відкриті центру також взяли участь: </p><p>🔹 Радник Голови Київської ОДА Марина Чернишова. </p><p>🔹Начальниця Управління туризму Київської ОДА Анна Куценко.</p><p>🔹Генеральний директор аеропорту Бориспіль Олексій Дубревський </p><p>🔹 Голова правління Visit Ukraine Anton Taranenko.</p><p>🔹Член правління Visit Ukraine Helen Shapovalova.</p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1750px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1750px""><div><img src=""blob:https://www.tourism.gov.ua/6c95056c-bc8b-4d7a-a874-20be9929b078"" loading=""lazy""></div></figure><p>Представники ТІЦ безкоштовно надаватимуть інформацію про унікальні пам’ятки, маршрути, актуальні події та будуть знайомити із туристичний потенціал України загалом. Окрім того, тут можна буде дізнатись про авіа та залізничні сполучення, &nbsp;рух громадського транспорту, умови перетину державного кордону та правила перебування на території України. <br></p><p>Окрім того, завдяки VR-окулярам, усі охочі мандрівники матимуть змогу відправитись у віртуальну подорож Україною.</p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1750px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1750px""><div><img src=""https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/6154541434930c61170300ec_243454653_393278025632397_957606898939277966_n.jpeg"" loading=""lazy""></div></figure>",,false,false,
У ДАРТ призначили нового заступника голови з питань цифрового розвитку,v-dart-priznachili-novogo-zastupnika-golovi-z-pitan-cifrovogo-rozvitku-cifrovih-transformaciy-i-cifrovizaciyi,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36b034,false,false,Wed Jan 12 2022 15:48:20 GMT+0000 (Coordinated Universal Time),Thu Jan 13 2022 11:40:20 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Jan 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/61def91e40c6d8c958f8f64b_IMG_2040.PNG,"<p>На посаду заступника голови з питань цифрового розвитку, цифрових трансформацій і цифровізації призначено Ольгу Рабійчук. <br></p><p>До кола повноважень чиновниці увійдуть: &nbsp;<br></p><p>🔹 спрощення надання адміністративних послуг для туристичного бізнесу</p><p>🔹 створення цифрового реєстру суб’єктів туристичної діяльності</p><p>🔹 робота над детінізацією ринку туристичних послуг</p><p>🔹 створення механізмів для спрощення отримання інформації про туристичні ресурси, їхнього обліку та актуалізації</p><p>🔹 розвиток цифрової освіти для успішної роботи в туризмі із застосуванням найефективніших світових практик</p><p>🔹 розвиток міжнародного цифрового маркетингу</p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1536px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1536px""><div><img src=""https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/61def9f3ab4dc8df2083bc63_271753987_237158165268382_1757366996011175655_n.jpeg"" loading=""lazy"" width=""auto"" height=""auto""></div><figcaption><em>Заступник голови з питань цифрового розвитку, цифрових трансформацій і цифровізації Ольгу Рабійчук. </em></figcaption></figure><blockquote>«Вітаємо Ольгу Рабійчук з новою відповідальною позицією у команді ДАРТ. Вірю, що її напрацювання створять можливість стати частиною глобальних цифрових перетворень в Україні. Цей напрямок – один з прикладів успішної реформи держави, яка на національному рівні змінює модель взаємодії «громадянин-держава», – прокоментувала призначення Голова ДАРТ Мар’яна Олеськів.</blockquote>",,false,false,
В Ірані відбудеться Міжнародна виставка туризму та народних промислів,v-irani-vidbudetsya-mizhnarodna-vistavka-turizmu-ta-narodnih-promisliv,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36af59,false,false,Thu Feb 18 2021 12:18:09 GMT+0000 (Coordinated Universal Time),Thu Feb 18 2021 12:21:48 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Thu Feb 18 2021 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/602e5af1bd917a74362ea085_138460047665.jpg,"<p>З <strong>23 до 26 лютого</strong> 2021 року в Ірані триватиме Міжнародна виставка туризму та народних промислів. Захід відбудеться в офлайн та онлайн форматах у Міжнародному виставковому центрі міста Тегеран з дотриманням усіх санітарних норм. </p><p>Виставка створена з метою розвитку індустрії туризму, що сприятиме покращенню місцевої економіки різних країн, зокрема на регіональному та міжнародному рівні. Охочі матимуть змогу відвідати захід фізично протягом чотирьох днів <strong>з 9:00 ранку до 17:00 вечора</strong> за місцевим часом. </p><p>Організатори: Avaye Movafagh Iranian</p><p>Для участі у виставці з власним стендом необхідно зареєструватися за посиланням: <a href=""http://ihcx.ir/en-us/Registration"">http://ihcx.ir/en-us/Registration</a> </p><p>Більше інформації перською та англійською мовами можна отримати на сайті <a href=""http://ihcx.ir/en-us/"">www.ihcx.ir.</a> &nbsp; </p><p>Контактний номер телефону: 00989128025009 (доступний на WhatsApp).</p>",,false,false,
В Києві стартував третій сезон Академії гостинності,v-kiievi-startuvav-tretiy-sezon-akademiyi-gostinnosti,64b680cfc9ad6b5c6f36adfe,66fbd7065316cf89dc777c81,false,false,Tue Oct 01 2024 11:03:34 GMT+0000 (Coordinated Universal Time),Tue Oct 01 2024 11:03:34 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Wed Sep 11 2024 11:01:00 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/5fe0d92bbc950c2267f450c4/66fbd6d49e06851e88b7ada3_%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D1%96%D1%8F%20%D0%B3%D0%BE%D1%81%D1%82%D0%B8%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D1%96.png,"<p>Цьогоріч освітній проєкт <a href=""https://www.facebook.com/gotokyiv?__cft__[0]=AZWEBRRCDgJA7vKOu65P44q6D0pGSOmY1g9buuCYTcYn-86AP4z_iE_lfE67wPC581cx1_jqa8Ya_g8Mh7-VYNyGZU6FNhGl6JyqYPHGF_dz6Is9dJ0Y9RT6Wk3-YmdOylcw0KpiWI85kOxrDbBRvMPct8UDIUdtLEhvzbn1aOxVUpnWX73yODziZhDCImDA4Nk&__tn__=-]K*F"" id="""">Управління туризму та промоцій Київської міської державної адміністрації</a> спрямований на підготовку волонтерів, які допомагатимуть створювати безпечне, комфортне та доступне середовище для мешканців і гостей столиці.</p><p>Програма Академії – це не просто навчання, а справжня платформа для розвитку, яка допоможе кожному волонтеру стати частиною туристичного життя столиці та зробити свій внесок у її розвиток.</p><p>До Академії гостинності долучилися експерти зі США, Німеччини та Великобританії, які поділяться власним досвідом та інноваціями у сфері туризму.</p><p>Навчання триватиме до 31 жовтня на безоплатній основі в онлайн- та офлайн-форматах.</p>",,false,true,
В команді Державного агентства розвитку туризму підсилення: Олександр Вешелені очолив відділ розвитку туризму та цифровізації,v-komandi-derzhavnogo-agentstva-rozvitku-turizmu-pidsilennya-oleksandr-vesheleni-ocholiv-viddil-rozvitku-turizmu-ta-cifrovizaciyi,64b680cfc9ad6b5c6f36adfe,688c978b13339e026a1c8cf1,false,false,Fri Aug 01 2025 10:31:39 GMT+0000 (Coordinated Universal Time),Fri Aug 01 2025 10:31:39 GMT+0000 (Coordinated Universal Time),Fri Aug 01 2025 10:31:39 GMT+0000 (Coordinated Universal Time),Fri Aug 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/5fe0d92bbc950c2267f450c4/688c9781262d4ce6b5feb87f_Oleksandr-Vesheleni.webp,"<p id="""">Олександр Вешелені — фахівець із міського маркетингу та розвитку туризму, а також&nbsp; культурної політики. Понад шість років Олександр обіймав посаду директора департаменту маркетингу міста та туризму Вінницької міської ради (2019–2025), де заклав фундамент сучасної туристичної політики міста. Серед ключових досягнень — розробка та втілення маркетингової й туристичної стратегій Вінниці, затвердження офіційного бренду міста, створення сертифікованої української гілки “Шлях Святого Якова” (Camino Podolico), реконструкція Туристичного хабу «Visit Vinnytsia», запуск “Школи вінницького гіда” та ініціатива “Вінницький стандарт гостинності”. У 2021 році Вінниця була відзначена премією <em id="""">Ukraine Tourism Awards</em> у номінації “Місто мого серця”.</p><p id="""">Олександр також є співавтором і куратором низки туристичних та мистецьких проєктів, зокрема гастрономічної ініціативи «Меню Коцюбинського», виставкових проєктів у межах культурної дипломатії, а також літературно-мистецьких подій. У 2015–2019 роках очолював програмні команди міжнародних фестивалів «Intermezzo» та «Острів Європа», а також був консультантом проєкту «Дебрецен — Європейська столиця культури 2023».</p><p id="""">На своїй сторінці у facebook Олександр Вешелені подякував команді, з якою разом кропітливо працювали над зростанням Вінниці як туристичної дестинації і повідомив, що надалі розвиватиме туризм вже на національному рівні.</p><p id="""">«<em id="""">Далі буде багато нового. Далі буде щось інше, але теж про туризм, про стратегію в умовах криз, про результативні проєкти, про щиру і пульсуючу любов до українських міст, містечок&nbsp; і сіл, про гордість за найфантастичнішу країну, яку має підтримати, зберегти, побачити увесь світ</em>», - наголосив Вешелені.</p><p id="""">На новій посаді Олександр координуватиме проєкти цифрової трансформації туристичної сфери, розвиватиме національний туристичний бренд та міжсекторальні ініціативи, спрямовані на підвищення спроможності регіонів через туризм і культурну спадщину.</p><p id="""">&nbsp;</p><p id="""">&nbsp;</p><p id="""">‍</p>",,false,true,
В Луцьку запрацював новий музейний простір,v-lucku-zapracyuvav-noviy-muzeyniy-prostir,64b680cfc9ad6b5c6f36adfe,64ddf06ffb9ed3e9c0d2e08e,false,false,Thu Aug 17 2023 10:03:27 GMT+0000 (Coordinated Universal Time),Thu Aug 17 2023 10:03:27 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Sat Jul 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/64ddf06b26fd3e0e6ec1156d_%D0%BB%D1%83%D1%86%D1%8C%D0%BA.png,"<p id="""">Попри війну в Україні відкриваються нові туристичні локації. </p><p id="""">В Луцьку запрацював новий музейний простір “Окольний замок”. Цей туристичний об’єкт створено на базі відреставрованих пам’яток архітектури національного значення: Вежі князів Чорторийських з оборонним муром та Монастиря єзуїтів із підземеллями.</p><p id="""">В межах проєкту віднайдено та розчищено підземні галереї, про які відсутні писемні згадки в історичних джерелах. Нововідкриті приміщення стали найбільшим археологічним відкриттям на Волині за часів незалежної України. </p><p id="""">""Окольний замок"" став справжнім прикладом співпраці між Україною та Польщею в галузі туризму та культурного спадку. Проєкт був успішно реалізований в рамках українсько-польського транскордонного співробітництва та отримав велику підтримку і фінансування від Європейського Союзу. Майже вісім років знадобилося архітекторам, реставраторам та історикам для того, щоб відновити ці споруди та подарувати місту ще один неймовірний туристичний магніт.</p><p id="""">Впевнені, що нова туристична локація неодмінно приверне увагу до культурних скарбів Волині та сприятиме залученню ще більшої кількості туристів.</p>",,false,false,
"В Німеччині відбудеться благодійна вечеря на підтримку українських сімей, що постраждали від війни ",v-nimechchini-vidbudetsya-blagodiyna-vecherya-na-pidtrimku-ukrayinskih-simey-shcho-postrazhdali-vid-viyni,64b680cfc9ad6b5c6f36adfe,64b680cfc9ad6b5c6f36b064,false,false,Fri Aug 19 2022 18:07:22 GMT+0000 (Coordinated Universal Time),Fri Aug 19 2022 18:09:00 GMT+0000 (Coordinated Universal Time),Tue Dec 31 2024 12:08:23 GMT+0000 (Coordinated Universal Time),Fri Aug 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/5fe0d92bbc950c2267f450c4/62ffd1522501fd4d3b486855_photo_2022-08-19%2021.07.05.jpeg,"<p id=""""><a href=""https://telegra.ph/file/d29fbeadf2462eba383ca.jpg"" id="""">​​</a><strong id="""">Представники туристичної галузі влаштовують благодійну вечерю в Німеччині для збору коштів на підтримку українських сімей, які постраждали від війни.</strong></p><p id="""">За інформаційної підтримки Державного агентства розвитку туризму, з нагоди дня Незалежності України, український волонтерський проєкт “HoReCa Angels” спільно з німецьким готелем Schindlerhof організовують благодійну вечерю “Ukrainian Charity Dinner”, що проходитиме 24 серпня у м. Нюрнберг, Німеччина.&nbsp;<br></p><p id="""">У межах заходу відбудеться пресконференція (транслюватиметься онлайн) та нетворкінг між учасниками, а також благодійна вечеря для збору коштів на гуманітарні потреби та підтримку українських сімей, які постраждали від активних бойових дій. Окрім того, передбачається проведення соціальної фотовиставки «Справжня краса України 2022».&nbsp;<br></p><p id="""">Серед запрошених:&nbsp;</p><p id="""">🔹Віктор Тітов - один із найвідоміших українських шеф-кухарів, який дивуватиме гостей креативним виконанням традиційних страв української кухні;&nbsp;</p><p id="""">🔹Марія Банько - відома українська кулінарна журналістка, яка розповість історію української кухні від часів козацтва й до сьогодення.&nbsp;<br></p><p id=""""><em id="""">Примітка</em>: HoReCa Angels - волонтерський проєкт, створений для допомоги українським біженцям у працевлаштуванні в індустрії гостинності за кордоном. На сьогодні нараховує близько 2000 вакансій в 21 країні.<br></p><p id="""">Деталі заходу можна дізнатись за посиланням:&nbsp;<a href=""https://www.facebook.com/events/1093979421245188"">https://www.facebook.com/events/1093979421245188</a></p><p id="""">Інформаційні матеріали для журналістів розташовані за посиланням: <a href=""https://cutt.ly/nXnPVpw"">https://cutt.ly/nXnPVpw&nbsp;</a></p><p id="""">Контактна електронна адреса: gonchareno@gmail.com</p><p id="""">‍<br></p>",,false,false,
